2021-02-06 20:08:41,669 (INFO) ================== new session ==================
2021-02-06 20:08:41,672 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Initialization
2021-02-06 20:08:41,676 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Initialization
2021-02-06 20:08:41,677 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Initialization
2021-02-06 20:08:41,681 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Initialization
2021-02-06 20:08:41,770 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Initialization
2021-02-06 20:08:42,573 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://doubleclick.net/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:42,594 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Event listeners have been enabled
2021-02-06 20:08:42,610 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Event listeners have been enabled
2021-02-06 20:08:42,653 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Event listeners have been enabled
2021-02-06 20:08:42,658 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Event listeners have been enabled
2021-02-06 20:08:42,675 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:42,784 (WARN) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Failed to set required features: Provider did not set features yet. (Retrying in 5 seconds.)
2021-02-06 20:08:42,807 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://overwolf.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,391 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://tracker.gg/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,468 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://thetrackernetwork.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:47,798 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:47,816 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Required features have been set: ["rank","match_state","kill","death","team","me","location","revive","roster","kill_feed","match_info","inventory","damage"]
2021-02-06 20:08:47,819 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Event listeners have been enabled
2021-02-06 20:08:52,782 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Update status: UpToDate
2021-02-06 20:15:06,492 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-36\",\"y\":\"-5\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:06,982 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-37\",\"y\":\"-4\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:07,345 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"ToxicDiabl0\",\r\n  \"victimName\": \"cmurchison19\",\r\n  \"weaponName\": \"r97\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:15:07,497 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-38\",\"y\":\"-4\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:08,008 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-39\",\"y\":\"-3\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:08,501 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-40\",\"y\":\"-3\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:08,809 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_7":"{\"name\":\"158\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:15:08,810 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_8":"{\"name\":\"157\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:15:09,001 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-39\",\"y\":\"-4\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:09,497 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-38\",\"y\":\"-4\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:10,008 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-38\",\"y\":\"-5\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:11,004 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-37\",\"y\":\"-5\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:11,497 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-38\",\"y\":\"-6\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:12,007 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-37\",\"y\":\"-7\",\"z\":\"24\"}"}},"feature":"location"}
2021-02-06 20:15:12,512 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-36\",\"y\":\"-7\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:13,021 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-35\",\"y\":\"-7\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:13,517 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-35\",\"y\":\"-8\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:14,011 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-35\",\"y\":\"-7\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:14,519 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-34\",\"y\":\"-8\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:15,023 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-34\",\"y\":\"-9\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:16,015 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-33\",\"y\":\"-8\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:16,347 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"ToxicDiabl0\",\r\n  \"weaponName\": \"r301\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:15:16,520 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-32\",\"y\":\"-7\",\"z\":\"25\"}"}},"feature":"location"}
2021-02-06 20:15:17,016 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-31\",\"y\":\"-5\",\"z\":\"22\"}"}},"feature":"location"}
2021-02-06 20:15:17,516 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-29\",\"y\":\"-4\",\"z\":\"22\"}"}},"feature":"location"}
2021-02-06 20:15:18,012 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-28\",\"y\":\"-4\",\"z\":\"22\"}"}},"feature":"location"}
2021-02-06 20:15:18,519 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-27\",\"y\":\"-3\",\"z\":\"22\"}"}},"feature":"location"}
2021-02-06 20:15:19,014 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-26\",\"y\":\"-2\",\"z\":\"22\"}"}},"feature":"location"}
2021-02-06 20:15:19,520 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-25\",\"y\":\"-1\",\"z\":\"21\"}"}},"feature":"location"}
2021-02-06 20:15:20,015 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-25\",\"y\":\"0\",\"z\":\"21\"}"}},"feature":"location"}
2021-02-06 20:15:20,352 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_46":"null"}},"feature":"roster"}
2021-02-06 20:15:20,524 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-24\",\"y\":\"0\",\"z\":\"21\"}"}},"feature":"location"}
2021-02-06 20:15:21,022 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-23\",\"y\":\"1\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:21,529 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-22\",\"y\":\"1\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:22,029 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-21\",\"y\":\"2\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:22,535 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-19\",\"y\":\"2\",\"z\":\"21\"}"}},"feature":"location"}
2021-02-06 20:15:22,853 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"DeetsDeets\",\r\n  \"weaponName\": \"r301\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:15:23,034 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-18\",\"y\":\"1\",\"z\":\"21\"}"}},"feature":"location"}
2021-02-06 20:15:23,355 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"LUMALUXES\",\r\n  \"victimName\": \"ToxicDiabl0\",\r\n  \"weaponName\": \"mozambique\",\r\n  \"action\": \"kill\"\r\n}"}
2021-02-06 20:15:23,383 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":12,\"players\":34,\"damage\":286,\"cash\":25}"}},"feature":"match_info"}
2021-02-06 20:15:23,530 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-18\",\"y\":\"0\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:24,037 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-17\",\"y\":\"0\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:24,536 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-16\",\"y\":\"0\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:25,034 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-15\",\"y\":\"0\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:25,527 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-13\",\"y\":\"-1\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:26,041 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-12\",\"y\":\"-2\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:26,528 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-11\",\"y\":\"-2\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:27,033 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-10\",\"y\":\"-3\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:27,525 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-8\",\"y\":\"-4\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:28,039 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-7\",\"y\":\"-5\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:28,532 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-6\",\"y\":\"-6\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:28,863 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"LUMALUXES\",\r\n  \"victimName\": \"DeetsDeets\",\r\n  \"weaponName\": \"mozambique\",\r\n  \"action\": \"kill\"\r\n}"}
2021-02-06 20:15:28,887 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":12,\"players\":33,\"damage\":286,\"cash\":25}"}},"feature":"match_info"}
2021-02-06 20:15:29,028 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-5\",\"y\":\"-6\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:29,529 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-3\",\"y\":\"-7\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:30,025 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-2\",\"y\":\"-8\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:30,349 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"MrSlurp\",\r\n  \"weaponName\": \"mastiff\",\r\n  \"action\": \"kill\"\r\n}"}
2021-02-06 20:15:30,374 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":11,\"players\":32,\"damage\":286,\"cash\":25}"}},"feature":"match_info"}
2021-02-06 20:15:30,525 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-1\",\"y\":\"-9\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:31,032 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"0\",\"y\":\"-10\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:31,532 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_14":"null"}},"feature":"roster"}
2021-02-06 20:15:31,534 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"0\",\"y\":\"-11\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:32,038 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"1\",\"y\":\"-11\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:32,532 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"3\",\"y\":\"-12\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:33,041 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"3\",\"y\":\"-13\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:33,350 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":11,\"players\":32,\"damage\":286,\"cash\":30}"}},"feature":"match_info"}
2021-02-06 20:15:33,529 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"4\",\"y\":\"-13\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:34,029 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"5\",\"y\":\"-13\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:35,043 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"5\",\"y\":\"-14\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:36,422 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_5":"{\"name\":\"132\",\"amount\":\"4\"}"}},"feature":"inventory"}
2021-02-06 20:15:36,624 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_9":"{\"name\":\"156\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:15:37,543 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"6\",\"y\":\"-13\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:38,048 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-13\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:38,134 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Volt SMG\"}"}},"feature":"inventory"}
2021-02-06 20:15:38,551 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-14\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:39,054 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-15\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:40,041 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-16\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:40,544 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-17\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:41,050 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"8\",\"y\":\"-17\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:41,542 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"8\",\"y\":\"-18\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:42,046 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"9\",\"y\":\"-19\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:42,549 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"10\",\"y\":\"-19\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:43,550 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"11\",\"y\":\"-19\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:44,544 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"11\",\"y\":\"-18\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:45,546 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"11\",\"y\":\"-19\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:45,627 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_54":"null"}},"feature":"roster"}
2021-02-06 20:15:46,063 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"11\",\"y\":\"-18\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:46,544 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"12\",\"y\":\"-18\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:47,049 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"12\",\"y\":\"-17\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:47,550 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"12\",\"y\":\"-16\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:48,555 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"12\",\"y\":\"-15\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:48,858 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"LUMALUXES\",\r\n  \"victimName\": \"sasquatch743\",\r\n  \"weaponName\": \"r97\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:15:49,050 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"11\",\"y\":\"-15\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:49,544 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"10\",\"y\":\"-15\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:49,751 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Melee\"}"}},"feature":"inventory"}
2021-02-06 20:15:50,048 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"9\",\"y\":\"-14\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:50,549 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"8\",\"y\":\"-14\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:51,087 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"7\",\"y\":\"-15\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:51,576 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"6\",\"y\":\"-16\",\"z\":\"20\"}"}},"feature":"location"}
2021-02-06 20:15:51,849 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"LUMALUXES\",\r\n  \"victimName\": \"cmurchison19\",\r\n  \"weaponName\": \"r97\",\r\n  \"action\": \"headshot_kill\"\r\n}"}
